prediction,name
1,AMP2385
1,AMP3231
1,AMP2707
0,nonAMP9125
0,nonAMP94427
1,AMP894
1,AMP55
1,AMP2531
0,nonAMP78856
0,AMP614
0,nonAMP112000
0,nonAMP74700
1,AMP2064
0,nonAMP166474
1,AMP2936
1,AMP795
1,AMP1316
0,nonAMP155732
1,AMP3075
0,nonAMP10273
0,nonAMP25797
1,AMP240
1,AMP1627
0,nonAMP121046
1,AMP2282
0,nonAMP39043
0,nonAMP35175
0,nonAMP116151
1,AMP471
1,AMP1986
1,AMP2717
1,AMP2015
0,AMP575
0,nonAMP75979
0,nonAMP650
0,nonAMP155696
1,AMP705
1,AMP790
1,AMP1414
0,nonAMP160635
1,AMP1516
0,nonAMP137554
0,nonAMP8935
0,AMP1682
0,AMP1764
0,nonAMP39528
0,nonAMP164860
0,nonAMP26089
1,nonAMP79698
1,AMP1116
1,AMP520
0,nonAMP19663
1,AMP2421
0,nonAMP95934
1,AMP888
1,AMP2569
0,AMP2184
0,nonAMP119317
0,nonAMP140788
1,AMP1446
1,AMP2964
0,nonAMP151849
0,AMP2672
1,AMP1308
1,AMP2706
1,AMP3006
1,AMP2456
0,nonAMP94774
0,nonAMP164082
0,AMP99
1,AMP2147
0,nonAMP67862
1,AMP1433
1,AMP424
1,AMP2572
1,AMP1168
0,nonAMP164295
0,AMP148
1,AMP2219
0,nonAMP26926
0,nonAMP90837
1,AMP2602
1,AMP604
1,nonAMP48268
1,AMP3214
0,AMP2415
0,nonAMP89129
1,AMP2764
0,nonAMP135506
0,nonAMP85711
0,nonAMP25100
0,nonAMP20584
0,nonAMP134148
0,nonAMP30674
0,nonAMP40578
1,AMP26
0,nonAMP160046
1,nonAMP74266
1,AMP3065
1,AMP2953
1,AMP549
0,nonAMP66027
1,AMP2669
1,AMP1208
1,AMP3022
1,AMP186
0,AMP650
1,AMP1226
1,AMP2625
0,AMP440
0,nonAMP161556
0,nonAMP31552
0,nonAMP30287
0,nonAMP126423
1,AMP509
1,AMP473
0,nonAMP79774
0,nonAMP109690
1,AMP1352
1,AMP1394
0,nonAMP130050
0,nonAMP157865
0,nonAMP63204
0,nonAMP118709
0,nonAMP25584
0,AMP672
0,nonAMP40597
0,AMP929
1,AMP442
0,nonAMP117169
1,AMP1256
1,AMP1854
0,AMP2914
0,nonAMP99357
0,nonAMP24916
1,AMP28
1,AMP3008
0,AMP1273
1,AMP1793
1,AMP1118
0,nonAMP35531
1,AMP3146
1,AMP1041
0,nonAMP163920
1,AMP2696
0,nonAMP60770
1,nonAMP79973
0,AMP495
0,nonAMP121551
1,AMP1524
0,nonAMP91043
0,nonAMP136354
0,nonAMP97606
0,nonAMP153469
1,nonAMP98900
1,nonAMP91966
1,AMP2560
0,nonAMP120817
0,nonAMP48808
1,AMP611
1,nonAMP3022
0,nonAMP125586
1,AMP2166
1,AMP1510
0,nonAMP131415
1,AMP2490
1,AMP410
1,AMP184
0,nonAMP3728
1,AMP426
0,nonAMP4935
0,AMP3048
1,AMP2709
1,AMP1169
1,AMP1310
0,nonAMP50903
0,nonAMP39628
0,AMP1443
1,AMP2695
1,AMP2640
0,nonAMP9881
1,AMP1603
0,nonAMP133759
1,AMP2302
1,AMP2613
1,AMP123
1,AMP107
0,nonAMP46506
1,AMP700
0,AMP355
1,AMP2523
0,nonAMP89374
1,AMP2438
1,AMP1415
0,nonAMP92307
0,nonAMP125690
1,AMP125
1,AMP2367
0,nonAMP51868
0,nonAMP46828
1,nonAMP137593
1,AMP2803
1,nonAMP116854
1,AMP1358
1,nonAMP46604
0,AMP2570
1,AMP1530
1,AMP871
0,nonAMP146626
0,nonAMP19222
1,AMP1884
1,AMP2978
0,nonAMP29669
0,nonAMP93820
1,nonAMP69318
1,AMP2017
0,nonAMP113316
0,nonAMP103645
1,AMP1424
0,nonAMP43138
0,nonAMP7231
1,AMP767
0,nonAMP67956
0,nonAMP26111
0,nonAMP119532
0,nonAMP143740
1,AMP29
0,nonAMP92581
0,nonAMP61437
1,AMP1974
1,AMP788
0,nonAMP148548
0,nonAMP54423
0,nonAMP122276
1,AMP1159
0,nonAMP70192
0,nonAMP34620
0,nonAMP40028
1,AMP1328
0,nonAMP97947
1,AMP724
1,nonAMP55059
0,nonAMP97410
0,nonAMP129973
0,nonAMP1369
0,AMP2890
1,nonAMP104113
0,AMP730
0,nonAMP28945
1,AMP1780
1,AMP801
1,AMP1752
0,nonAMP158670
0,nonAMP108478
0,nonAMP6605
0,nonAMP124863
0,AMP3024
0,AMP1556
0,nonAMP96301
0,nonAMP94120
1,AMP76
1,AMP80
0,nonAMP107661
0,nonAMP102929
0,nonAMP113755
1,AMP785
1,AMP2476
0,nonAMP149963
1,nonAMP83122
0,nonAMP115850
0,nonAMP55234
0,nonAMP51565
1,AMP764
1,AMP556
1,AMP1995
1,AMP1346
1,AMP3260
0,nonAMP122924
1,nonAMP11300
1,AMP2286
1,AMP1085
0,AMP1109
0,nonAMP81218
1,AMP50
0,nonAMP143434
1,AMP462
1,nonAMP123619
1,AMP325
1,AMP2268
0,nonAMP49794
1,nonAMP112402
1,AMP1157
0,AMP295
1,AMP479
0,AMP2140
1,AMP3202
0,AMP3086
1,nonAMP81964
1,AMP1475
1,AMP2091
1,nonAMP13464
1,AMP2293
1,AMP2071
1,AMP2667
1,AMP1470
1,AMP2873
0,nonAMP51640
0,nonAMP87347
1,AMP393
1,AMP65
1,AMP59
0,nonAMP18676
1,AMP1259
1,AMP75
0,AMP2142
0,nonAMP18730
1,AMP288
0,AMP91
1,AMP1292
1,AMP2434
0,nonAMP43245
0,nonAMP142487
1,AMP2240
1,AMP755
1,AMP2979
0,nonAMP122819
1,AMP2024
1,AMP959
0,nonAMP158948
0,nonAMP96842
0,nonAMP81194
0,nonAMP37969
0,nonAMP63930
0,nonAMP16961
1,AMP560
0,nonAMP165052
0,nonAMP112132
0,AMP3226
0,nonAMP106818
0,nonAMP150095
1,AMP1693
1,nonAMP32298
1,AMP1576
0,nonAMP23985
0,nonAMP81483
1,AMP2442
1,AMP800
0,nonAMP7491
0,nonAMP125701
1,nonAMP36089
1,AMP1156
0,AMP2035
0,nonAMP55705
0,nonAMP99075
0,nonAMP74344
0,nonAMP75528
0,nonAMP61492
1,AMP2025
0,nonAMP113972
1,AMP2905
1,nonAMP115802
0,nonAMP92525
0,AMP1181
1,nonAMP83813
1,AMP505
0,nonAMP113149
1,AMP1775
1,AMP2551
0,nonAMP27121
0,nonAMP23325
1,AMP2931
1,AMP334
1,AMP3113
1,AMP618
0,nonAMP160822
0,nonAMP89260
1,AMP2006
0,AMP2186
1,AMP514
1,AMP2633
0,nonAMP141678
0,nonAMP40394
0,nonAMP32583
0,nonAMP84688
0,nonAMP142966
0,nonAMP39819
1,nonAMP153507
0,nonAMP154933
1,AMP2899
1,AMP2658
0,nonAMP3590
1,AMP2657
1,AMP722
1,AMP57
0,AMP2545
1,nonAMP98892
0,nonAMP84523
1,AMP1674
1,AMP1385
0,AMP2504
1,AMP501
1,AMP303
1,AMP1979
1,AMP2775
1,AMP636
1,AMP3133
1,nonAMP1203
1,AMP1229
1,AMP2074
1,AMP843
0,nonAMP46794
1,AMP1925
0,nonAMP81266
1,AMP553
0,AMP890
1,AMP2680
0,nonAMP91710
0,nonAMP55967
1,AMP351
0,nonAMP80574
1,AMP780
1,AMP2002
0,AMP2660
0,AMP1587
0,nonAMP46436
1,AMP1388
0,nonAMP58193
0,nonAMP1102
0,nonAMP76244
0,nonAMP10620
1,AMP1691
0,nonAMP99279
1,AMP1350
1,AMP516
0,nonAMP1964
0,nonAMP161586
1,AMP2212
0,nonAMP5743
0,nonAMP59227
1,AMP2104
1,AMP389
1,AMP2826
0,nonAMP93478
0,nonAMP14062
0,nonAMP61032
1,AMP1141
0,nonAMP9658
1,AMP1091
1,AMP2027
1,AMP1306
0,nonAMP119732
0,nonAMP85957
0,nonAMP55811
0,nonAMP11504
0,nonAMP72272
1,nonAMP43707
0,nonAMP22359
1,AMP1542
1,AMP635
0,AMP1063
0,AMP811
0,nonAMP98563
0,nonAMP46731
1,AMP2724
0,nonAMP162133
1,AMP194
0,nonAMP154958
1,nonAMP102870
0,nonAMP70568
1,nonAMP41908
0,nonAMP126591
0,nonAMP166133
1,AMP1251
0,AMP2567
1,AMP573
0,nonAMP49086
1,nonAMP58625
0,AMP734
1,AMP554
0,nonAMP52663
1,AMP1598
0,AMP2946
1,AMP1321
0,nonAMP61520
1,AMP2223
1,AMP2894
1,AMP3084
0,nonAMP154454
1,AMP727
1,AMP3033
0,nonAMP164325
0,nonAMP18903
0,nonAMP4553
1,AMP2012
1,AMP263
1,nonAMP140902
0,nonAMP52629
1,AMP2485
0,AMP3054
0,nonAMP113566
0,nonAMP141523
1,AMP2039
0,nonAMP121526
0,nonAMP128586
0,nonAMP137599
0,nonAMP90445
0,AMP3094
0,nonAMP126992
0,AMP1645
1,AMP1486
1,AMP2910
1,nonAMP29501
1,AMP646
0,nonAMP81927
0,nonAMP13243
0,nonAMP83801
0,nonAMP31105
1,AMP1800
0,nonAMP26760
0,nonAMP156433
0,nonAMP78249
1,AMP3222
0,nonAMP11645
1,AMP54
0,nonAMP164629
1,AMP1540
1,AMP2313
1,nonAMP110355
1,AMP2970
1,AMP550
0,nonAMP12805
1,AMP2113
0,nonAMP32011
1,nonAMP22049
0,nonAMP131118
0,AMP3163
0,nonAMP109454
0,nonAMP137134
1,nonAMP102812
0,nonAMP110962
0,nonAMP138417
1,AMP891
1,AMP40
1,AMP1203
0,nonAMP58388
1,AMP1643
0,nonAMP91219
1,AMP1653
1,nonAMP40344
0,nonAMP55250
1,AMP836
1,AMP2257
0,nonAMP103661
0,nonAMP119642
0,AMP2915
1,AMP2517
1,AMP3100
1,AMP2752
0,AMP3049
0,nonAMP51266
0,nonAMP115031
1,AMP1579
1,nonAMP120410
0,nonAMP46718
0,AMP3025
1,AMP2799
0,nonAMP80080
0,nonAMP129366
1,AMP1873
1,AMP3227
1,AMP1574
0,nonAMP87114
1,AMP639
0,nonAMP89588
0,nonAMP153315
1,AMP1084
0,nonAMP132738
1,AMP33
1,AMP2258
1,nonAMP125839
1,AMP1458
1,AMP1891
0,nonAMP49059
0,nonAMP61219
0,nonAMP92933
1,AMP1581
1,AMP817
1,AMP2049
1,AMP2440
0,nonAMP55756
1,AMP532
1,AMP2581
1,AMP283
0,nonAMP84035
0,AMP2865
1,AMP2762
0,nonAMP37473
1,AMP3219
1,nonAMP146827
1,AMP865
0,nonAMP45941
1,AMP2253
1,AMP594
0,nonAMP16313
1,AMP222
1,AMP2907
0,nonAMP44538
1,AMP2802
1,AMP1406
0,nonAMP62433
1,AMP1557
1,AMP1830
0,nonAMP68196
1,nonAMP121737
0,nonAMP151787
0,nonAMP164699
1,nonAMP24029
0,nonAMP48338
0,nonAMP71371
0,nonAMP32547
1,AMP2808
1,AMP917
1,AMP3210
0,nonAMP113627
0,nonAMP119934
0,nonAMP94034
1,nonAMP91325
1,AMP1843
0,nonAMP12926
1,AMP1343
1,nonAMP39952
0,AMP93
1,nonAMP139521
0,nonAMP36269
1,nonAMP41155
1,AMP1651
0,nonAMP34611
1,AMP2451
0,nonAMP86472
0,nonAMP70900
0,nonAMP49317
1,nonAMP111284
0,nonAMP151530
0,nonAMP3410
1,nonAMP139882
0,nonAMP85401
1,AMP1422
1,AMP1482
1,AMP862
1,AMP1720
1,AMP982
1,AMP2758
1,nonAMP107065
1,AMP2815
1,AMP3217
1,AMP482
1,AMP11
0,nonAMP50765
0,nonAMP33617
1,nonAMP123046
1,AMP2623
1,AMP3021
1,AMP1757
0,nonAMP32536
0,nonAMP1449
0,nonAMP825
0,nonAMP18639
0,AMP1342
1,AMP952
0,nonAMP103599
0,AMP1015
1,nonAMP93204
0,nonAMP85679
1,nonAMP137000
0,nonAMP94587
0,nonAMP21172
0,nonAMP32393
0,nonAMP135516
1,AMP3236
1,AMP2781
0,AMP399
1,AMP2888
0,nonAMP139344
0,nonAMP141309
0,nonAMP140303
1,AMP2576
0,nonAMP100212
0,nonAMP149228
0,nonAMP57543
0,nonAMP13648
0,nonAMP38178
0,nonAMP113219
1,nonAMP98111
0,AMP1656
0,nonAMP150394
0,nonAMP146466
0,nonAMP68701
0,nonAMP116113
1,nonAMP120671
0,nonAMP43254
0,AMP756
1,AMP1657
1,AMP2272
0,AMP1912
1,AMP1874
1,AMP2881
1,AMP937
0,nonAMP30076
1,nonAMP24141
1,AMP1305
1,AMP679
0,nonAMP64801
1,AMP1194
0,nonAMP160436
1,AMP2238
1,nonAMP153023
1,AMP845
0,AMP2042
1,nonAMP70444
0,nonAMP87400
0,nonAMP46568
0,nonAMP79762
1,AMP1265
0,AMP1571
1,nonAMP162743
1,AMP2412
0,nonAMP738
0,nonAMP158059
1,AMP2958
1,nonAMP13714
1,AMP1007
1,AMP2397
0,nonAMP26667
1,nonAMP21270
0,nonAMP52014
1,AMP2359
0,nonAMP15304
0,nonAMP161968
1,AMP2793
0,nonAMP124145
0,nonAMP88836
0,AMP1617
1,AMP324
1,nonAMP158397
0,nonAMP100464
0,nonAMP136101
1,AMP158
0,AMP1514
0,AMP1231
0,nonAMP120758
0,nonAMP2410
1,AMP998
1,AMP2132
0,nonAMP12643
1,AMP1037
1,AMP637
1,nonAMP76710
0,nonAMP120829
1,AMP1411
1,nonAMP57624
1,AMP3093
0,nonAMP116159
1,AMP3141
0,nonAMP67387
0,AMP3215
1,nonAMP126742
0,nonAMP57920
0,AMP2610
1,nonAMP36984
0,nonAMP30087
0,AMP687
0,nonAMP114469
1,AMP2649
0,nonAMP49162
1,AMP397
1,nonAMP121658
0,nonAMP48735
1,AMP81
1,AMP323
0,AMP3242
0,nonAMP141211
0,nonAMP121544
0,nonAMP3825
0,nonAMP132165
1,nonAMP136360
0,nonAMP110672
1,AMP2675
1,AMP3080
1,nonAMP52655
1,AMP1219
0,nonAMP92937
1,AMP524
0,nonAMP60381
0,nonAMP59184
1,AMP302
1,nonAMP158427
1,AMP895
0,nonAMP94886
0,nonAMP11433
1,AMP3197
1,AMP2402
1,AMP2192
1,AMP2197
0,nonAMP137008
0,nonAMP93950
1,nonAMP3199
1,AMP2757
1,nonAMP119880
1,nonAMP112785
0,AMP105
0,nonAMP111104
0,nonAMP56089
0,nonAMP15449
1,AMP336
0,nonAMP73508
1,AMP2797
0,nonAMP65948
1,AMP2968
1,AMP1241
1,AMP1501
0,nonAMP10162
0,AMP369
1,nonAMP164087
1,AMP1051
0,nonAMP61474
1,AMP204
1,AMP203
1,AMP102
1,AMP3154
1,nonAMP128459
0,AMP229
1,AMP2222
1,AMP2435
1,AMP2879
1,AMP1863
0,nonAMP102464
0,nonAMP72273
0,AMP1688
1,AMP2772
0,nonAMP30413
0,nonAMP114493
0,nonAMP78687
0,AMP2939
0,nonAMP105668
1,nonAMP107993
0,nonAMP126095
1,AMP153
0,nonAMP10336
1,AMP1892
0,nonAMP149496
1,AMP1890
1,nonAMP133438
1,AMP2083
1,AMP1924
0,nonAMP93850
1,AMP1244
1,nonAMP117392
0,nonAMP106475
0,nonAMP67308
0,nonAMP109151
1,AMP2067
0,nonAMP142430
0,nonAMP27267
1,AMP622
0,nonAMP125713
1,AMP245
0,nonAMP60219
1,AMP276
1,nonAMP9335
1,AMP90
0,nonAMP21419
1,AMP2564
0,nonAMP3826
1,AMP3044
1,AMP1700
1,AMP2044
0,nonAMP134114
1,nonAMP16530
1,nonAMP33346
0,nonAMP129279
1,AMP2491
1,nonAMP131752
1,AMP1069
1,AMP1808
1,nonAMP86956
0,nonAMP141568
1,AMP2628
1,AMP103
1,AMP1498
0,nonAMP22954
1,AMP2590
1,AMP3122
1,AMP2665
0,nonAMP112169
1,nonAMP126049
0,nonAMP160022
0,nonAMP4957
1,AMP2294
0,nonAMP63601
1,AMP1885
0,nonAMP104692
1,AMP511
1,AMP3223
0,nonAMP30741
1,AMP976
1,AMP2098
1,AMP2283
1,AMP2097
1,AMP1945
0,nonAMP41282
1,AMP2477
1,AMP1662
0,nonAMP158629
0,nonAMP143623
0,nonAMP111961
0,nonAMP115171
0,nonAMP116166
0,AMP2423
1,AMP305
1,nonAMP60294
1,AMP938
1,nonAMP45116
1,AMP2416
1,AMP2574
0,nonAMP25567
0,nonAMP110560
1,AMP1250
0,AMP2834
0,AMP2925
0,nonAMP141818
1,AMP1792
0,nonAMP102877
0,nonAMP115654
1,AMP2243
0,nonAMP62277
1,nonAMP111742
0,nonAMP103731
1,AMP627
1,nonAMP137441
0,nonAMP140065
0,nonAMP59084
1,AMP3009
1,AMP1968
0,nonAMP59845
1,AMP2500
0,nonAMP45623
1,AMP2102
1,AMP1960
1,AMP2981
1,AMP2304
1,AMP343
0,nonAMP43492
1,AMP875
0,AMP435
0,AMP3164
0,nonAMP5645
1,AMP2654
0,nonAMP105326
0,nonAMP93142
1,AMP21
0,AMP2731
1,AMP1053
1,AMP827
0,nonAMP162857
1,AMP1002
0,nonAMP160725
0,AMP844
1,AMP1940
1,AMP633
0,nonAMP12845
1,AMP958
1,AMP1065
0,AMP2135
0,nonAMP42386
0,nonAMP18968
1,AMP1996
1,AMP1363
1,AMP278
0,nonAMP44159
0,nonAMP82790
0,AMP2265
1,AMP1751
1,AMP437
0,nonAMP158444
0,nonAMP45354
1,AMP708
1,AMP2535
1,nonAMP97725
0,nonAMP116564
1,AMP1970
0,AMP758
1,AMP510
1,AMP2048
0,nonAMP1356
0,nonAMP51779
1,AMP2356
0,nonAMP50893
1,AMP88
0,nonAMP131734
0,nonAMP85597
1,nonAMP126683
1,AMP948
1,nonAMP42639
0,nonAMP6129
0,AMP706
1,AMP584
1,AMP772
1,AMP2926
1,AMP696
1,AMP3220
1,nonAMP23833
1,AMP973
1,AMP448
1,AMP280
1,AMP754
0,nonAMP97913
0,nonAMP26022
1,AMP1750
1,AMP1500
1,AMP2711
1,AMP1675
1,AMP85
1,AMP1034
1,AMP191
0,nonAMP115632
1,AMP972
0,AMP2167
0,nonAMP164070
0,nonAMP163329
1,AMP582
0,nonAMP15980
1,AMP1871
1,AMP258
1,nonAMP87666
1,AMP2816
0,nonAMP166597
0,AMP661
1,AMP1606
1,AMP1180
1,AMP2671
0,nonAMP4659
0,nonAMP52065
0,nonAMP117002
1,AMP2389
0,nonAMP109704
0,nonAMP126635
1,AMP2595
1,AMP1014
1,AMP3183
1,AMP2893
1,AMP2529
1,AMP1039
0,nonAMP152398
0,nonAMP93647
1,AMP86
0,nonAMP50116
0,AMP851
0,nonAMP78638
0,nonAMP23404
0,nonAMP9759
1,AMP154
0,nonAMP96116
1,AMP855
1,AMP570
1,AMP850
0,AMP2896
0,nonAMP76543
1,AMP1959
0,nonAMP52121
0,nonAMP41852
1,nonAMP81471
0,nonAMP92026
1,AMP1580
1,nonAMP109864
0,nonAMP29751
1,AMP116
0,nonAMP8392
1,AMP294
0,nonAMP3520
0,nonAMP123776
1,AMP1280
0,nonAMP108272
1,AMP464
1,AMP749
1,nonAMP164709
0,nonAMP99959
1,nonAMP55683
1,nonAMP40347
0,nonAMP12675
0,nonAMP95084
1,AMP3097
1,AMP2266
0,nonAMP109574
1,AMP2842
1,nonAMP113779
0,nonAMP145727
1,nonAMP82550
1,nonAMP74668
0,nonAMP104284
1,AMP1677
0,nonAMP58008
0,nonAMP19664
1,nonAMP4596
1,AMP1685
0,AMP2156
1,AMP402
1,AMP946
0,nonAMP113399
1,AMP3159
0,nonAMP128474
0,nonAMP118530
0,nonAMP142016
0,nonAMP165585
1,AMP2929
1,AMP145
0,nonAMP83372
0,nonAMP136619
0,AMP3153
1,nonAMP5909
0,nonAMP137257
1,AMP2163
1,AMP9
1,AMP526
0,nonAMP40164
0,nonAMP3786
1,AMP1011
1,AMP2052
1,nonAMP139340
1,AMP2646
0,nonAMP62292
1,AMP1947
1,AMP2582
1,AMP1282
0,nonAMP45708
1,AMP1583
1,AMP683
1,AMP3225
0,nonAMP134187
1,AMP2750
0,nonAMP90063
0,nonAMP100986
1,AMP2579
0,nonAMP147973
0,AMP2355
0,AMP1357
0,nonAMP94748
1,nonAMP23950
0,nonAMP29202
0,nonAMP10069
1,AMP2951
0,nonAMP49466
1,AMP1398
1,AMP1095
0,nonAMP159908
1,AMP1570
0,nonAMP128276
1,AMP2526
0,AMP412
1,AMP1076
1,AMP1438
1,AMP777
1,AMP738
1,AMP2447
0,nonAMP109947
1,AMP2848
1,AMP854
0,nonAMP66308
0,nonAMP67343
0,nonAMP119086
0,nonAMP36115
1,nonAMP87058
0,AMP1655
0,nonAMP166422
1,AMP503
0,nonAMP985
0,nonAMP28933
0,nonAMP124122
0,nonAMP38730
1,AMP1447
0,AMP3253
1,nonAMP35485
1,AMP492
0,nonAMP17040
0,nonAMP46124
1,AMP143
1,AMP834
0,nonAMP49563
1,AMP3020
1,AMP876
0,nonAMP48830
1,AMP1832
0,nonAMP81814
0,nonAMP165647
1,AMP623
1,AMP1049
0,nonAMP25106
1,nonAMP10986
1,AMP3137
1,nonAMP118137
0,nonAMP117019
0,nonAMP137785
1,AMP2455
0,nonAMP31818
0,nonAMP11198
1,AMP2855
1,AMP2626
0,nonAMP39233
1,AMP2887
0,nonAMP27563
1,AMP2723
1,AMP246
0,nonAMP101740
1,AMP2601
1,AMP778
0,nonAMP150226
1,AMP2738
0,nonAMP113420
1,AMP7
1,AMP1383
0,nonAMP48337
1,AMP2244
0,nonAMP125933
0,nonAMP42111
1,AMP2281
1,AMP3264
0,nonAMP126870
0,AMP195
0,nonAMP64201
0,nonAMP160174
0,AMP2316
0,nonAMP77549
1,nonAMP78444
0,nonAMP87069
0,nonAMP109314
0,nonAMP128196
1,AMP1413
1,AMP48
0,nonAMP86727
1,AMP1908
0,nonAMP43715
1,AMP2144
1,nonAMP52285
1,AMP2300
1,AMP1937
1,AMP141
1,AMP2730
0,AMP383
0,nonAMP131889
1,AMP3134
0,nonAMP29909
0,nonAMP154627
0,nonAMP120142
1,AMP1396
1,AMP1893
1,AMP908
0,nonAMP14554
0,nonAMP21556
1,AMP965
1,nonAMP22596
0,nonAMP31724
1,AMP552
0,nonAMP155787
0,nonAMP111932
1,nonAMP122004
0,AMP2568
0,nonAMP91163
1,AMP1701
0,nonAMP90029
1,AMP113
1,nonAMP164369
0,nonAMP20906
0,AMP3204
1,AMP1781
1,AMP1397
0,nonAMP143136
0,nonAMP32323
1,nonAMP1940
0,nonAMP74695
1,AMP2795
0,nonAMP102953
1,AMP2271
0,nonAMP143882
1,AMP898
0,nonAMP94043
0,nonAMP126195
1,AMP565
1,AMP2917
0,AMP2902
0,nonAMP64075
1,AMP3192
1,AMP2388
1,AMP1806
0,nonAMP51758
1,AMP2250
1,AMP2741
0,nonAMP62023
1,AMP262
0,nonAMP80728
1,nonAMP154146
1,AMP2075
1,nonAMP74247
0,nonAMP48357
0,nonAMP48654
1,AMP2732
1,AMP2079
1,AMP150
1,AMP2501
1,AMP2515
0,nonAMP96726
1,nonAMP58825
1,nonAMP8539
0,nonAMP28516
